Name,Slug,Collection ID,Item ID,Archived,Draft,Created On,Updated On,Published On,Menu,Category,Subcategory,Item,Price,Description,Image
Imported item 151,imported-item-151,67cdad02e3ca9f1f188d1e33,67cdadba5380c492c5e8cfbd,false,false,Sun Mar 09 2025 15:03:22 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 15:03:22 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 16:14:37 GMT+0000 (Coordinated Universal Time),Hyena's Albuquerque Menu,FROZENRITA'S & DAIQUIRIS,,FROZEN VIRGIN DAIQUIRIS - Virgin Piña Colada,$8,Option: Virgin Piña Colada,
Imported item 152,imported-item-152,67cdad02e3ca9f1f188d1e33,67cdadba5380c492c5e8cfc5,false,false,Sun Mar 09 2025 15:03:22 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 15:03:22 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 16:14:37 GMT+0000 (Coordinated Universal Time),Hyena's Albuquerque Menu,MARTINIS,CLASSIC,House Gin - Dirty,$12,,
Imported item 153,imported-item-153,67cdad02e3ca9f1f188d1e33,67cdadbab17e495ca48343c8,false,false,Sun Mar 09 2025 15:03:22 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 15:03:22 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 16:14:37 GMT+0000 (Coordinated Universal Time),Hyena's Albuquerque Menu,MARTINIS,CLASSIC,House Gin - With a Twist,$12,,
Imported item 154,imported-item-154,67cdad02e3ca9f1f188d1e33,67cdadba03e3822d9438c256,false,false,Sun Mar 09 2025 15:03:22 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 15:03:22 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 16:14:37 GMT+0000 (Coordinated Universal Time),Hyena's Albuquerque Menu,MARTINIS,CLASSIC,House Vodka - Dirty,$12,,
Imported item 155,imported-item-155,67cdad02e3ca9f1f188d1e33,67cdadba3748d7a574d8ebc6,false,false,Sun Mar 09 2025 15:03:22 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 15:03:22 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 16:14:37 GMT+0000 (Coordinated Universal Time),Hyena's Albuquerque Menu,MARTINIS,CLASSIC,House Vodka - With a Twist,$12,,
Imported item 156,imported-item-156,67cdad02e3ca9f1f188d1e33,67cdadbafcd40d994863393b,false,false,Sun Mar 09 2025 15:03:22 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 15:03:22 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 16:14:37 GMT+0000 (Coordinated Universal Time),Hyena's Albuquerque Menu,MARTINIS,,PAMA TINI,$12,"Lemon Vodka, Pomegranate Liqueur, Cranberry Juice",
Imported item 157,imported-item-157,67cdad02e3ca9f1f188d1e33,67cdadba7cee8cadfafa7c8f,false,false,Sun Mar 09 2025 15:03:22 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 15:03:22 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 16:14:37 GMT+0000 (Coordinated Universal Time),Hyena's Albuquerque Menu,MARTINIS,,PINK LEMON TINI,$12,"Deep Eddy Lemon Vodka, Deep Eddy Cranberry Vodka",
Imported item 158,imported-item-158,67cdad02e3ca9f1f188d1e33,67cdadbab4f5433e75312bf6,false,false,Sun Mar 09 2025 15:03:22 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 15:03:22 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 16:14:37 GMT+0000 (Coordinated Universal Time),Hyena's Albuquerque Menu,MARTINIS,,BIT O’ CHOCOLATE,$12,"Chocolate Vodka, Irish Cream, Crème de Cacao",
Imported item 159,imported-item-159,67cdad02e3ca9f1f188d1e33,67cdadba1b77f6aaa488717e,false,false,Sun Mar 09 2025 15:03:22 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 15:03:22 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 16:14:37 GMT+0000 (Coordinated Universal Time),Hyena's Albuquerque Menu,MARTINIS,,APPLE MARTINI,$12,"Tito's Vodka, Apple Pucker, Sweet & Sour",
Imported item 16,imported-item-16,67cdad02e3ca9f1f188d1e33,67cdadb0e10924ac265381a7,false,false,Sun Mar 09 2025 15:03:12 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 15:03:12 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 16:14:37 GMT+0000 (Coordinated Universal Time),Hyena’s Dallas Menu,BEER,PREMIUM BEER,Stella Artois,$7,,
Imported item 160,imported-item-160,67cdad02e3ca9f1f188d1e33,67cdadba9965e2cf560c4eb4,false,false,Sun Mar 09 2025 15:03:22 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 15:03:22 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 16:14:37 GMT+0000 (Coordinated Universal Time),Hyena's Albuquerque Menu,MARTINIS,,NUTTY ESPRESSO MARTINI,$12,"Espresso Vodka, Frangelico Hazelnut, Coffee Liqueur",
Imported item 161,imported-item-161,67cdad02e3ca9f1f188d1e33,67cdadba9965e2cf560c4eee,false,false,Sun Mar 09 2025 15:03:22 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 15:03:22 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 16:14:37 GMT+0000 (Coordinated Universal Time),Hyena's Albuquerque Menu,MARTINIS,,KAUFMAN MARTINI,$12,"Espresso Vodka, Stoli Vanilla, Coffee Liqueur",
Imported item 162,imported-item-162,67cdad02e3ca9f1f188d1e33,67cdadbbf20d12844b2bc74c,false,true,Sun Mar 09 2025 15:03:23 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 18:06:17 GMT+0000 (Coordinated Universal Time),,Hyena's Albuquerque Menu,HEADLINERS,,DON RICKLES,$12,Classic Old Fashioned made with Bulleit Rye,https://cdn.prod.website-files.com/626314d81c6e61b125def158/67cdd1d5971ab2aaae7b04f6_menu_0001_don-rickles.png
Imported item 163,imported-item-163,67cdad02e3ca9f1f188d1e33,67cdadbb0e39a0a44d5721d9,false,false,Sun Mar 09 2025 15:03:23 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 15:03:23 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 16:14:37 GMT+0000 (Coordinated Universal Time),Hyena's Albuquerque Menu,HEADLINERS,,COSMO KRAMER,$12,"Lemon Vodka, Gran Gala Orange Liqueur, with a splash of Cranberry Juice",
Imported item 164,imported-item-164,67cdad02e3ca9f1f188d1e33,67cdadbb027b6113a5b36b61,false,false,Sun Mar 09 2025 15:03:23 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 15:03:23 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 16:14:37 GMT+0000 (Coordinated Universal Time),Hyena's Albuquerque Menu,HEADLINERS,,RALPH KRAMDEN,$12,"Coconut Rum, Melon Liqueur, Topped with Pineapple Juice & OJ",
Imported item 165,imported-item-165,67cdad02e3ca9f1f188d1e33,67cdadbb3c238822c4ffb95b,false,false,Sun Mar 09 2025 15:03:23 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 15:03:23 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 16:14:37 GMT+0000 (Coordinated Universal Time),Hyena's Albuquerque Menu,HEADLINERS,,LUCILLE BALL,$12,"Coconut Rum, Berry Vodka, & Cranberry Juice",
Imported item 166,imported-item-166,67cdad02e3ca9f1f188d1e33,67cdadbba5e3736d01eb229b,false,true,Sun Mar 09 2025 15:03:23 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 17:38:03 GMT+0000 (Coordinated Universal Time),,Hyena's Albuquerque Menu,HEADLINERS,,JOAN RIVERS,$12,"Deep Eddy Cranberry Vodka, Peach Schnapps, & Lemonade",https://cdn.prod.website-files.com/626314d81c6e61b125def158/67cdd16d2cdad1bd1af33807_menu_0005_jon-rivers-2.png
Imported item 167,imported-item-167,67cdad02e3ca9f1f188d1e33,67cdadbb7fd3b5efa1cb8945,false,true,Sun Mar 09 2025 15:03:23 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 17:39:49 GMT+0000 (Coordinated Universal Time),,Hyena's Albuquerque Menu,HEADLINERS,,3 STOOGES,$12,Signature Cocktail,
Imported item 168,imported-item-168,67cdad02e3ca9f1f188d1e33,67cdadbb7f149b38ec824808,false,false,Sun Mar 09 2025 15:03:23 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 15:03:23 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 16:14:37 GMT+0000 (Coordinated Universal Time),Hyena's Albuquerque Menu,HEADLINERS,,CHEECH & CHONG WATER,$12,"Bacardi 151, Apple Pucker, Razzmatazz, Blue Curacao, & Pineapple Juice",
Imported item 169,imported-item-169,67cdad02e3ca9f1f188d1e33,67cdadbbe3ca9f1f188e8b04,false,true,Sun Mar 09 2025 15:03:23 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 17:37:43 GMT+0000 (Coordinated Universal Time),,Hyena's Albuquerque Menu,HEADLINERS,,"BILL ""BLOODY"" MURRAY",$12,Bloody Mary with a Special 'Kick',https://cdn.prod.website-files.com/626314d81c6e61b125def158/67cdd1e2fcd40d994880def7_menu_0000_bill-murray.png
Imported item 17,imported-item-17,67cdad02e3ca9f1f188d1e33,67cdadb0418f9e28c3b99b65,false,false,Sun Mar 09 2025 15:03:12 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 15:03:12 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 16:14:37 GMT+0000 (Coordinated Universal Time),Hyena’s Dallas Menu,BEER,SUPER PREMIUM BEER,Deep Ellum IPA,$8,,
Imported item 170,imported-item-170,67cdad02e3ca9f1f188d1e33,67cdadbbbca3340026261c90,false,false,Sun Mar 09 2025 15:03:23 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 15:03:23 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 16:14:37 GMT+0000 (Coordinated Universal Time),Hyena's Albuquerque Menu,CLASSIC COCKTAILS,,BLUE HAWAIIAN,$12,,
Imported item 171,imported-item-171,67cdad02e3ca9f1f188d1e33,67cdadbb6041daac258fa0a4,false,false,Sun Mar 09 2025 15:03:23 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 15:03:23 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 16:14:37 GMT+0000 (Coordinated Universal Time),Hyena's Albuquerque Menu,CLASSIC COCKTAILS,,LONG ISLAND ICED TEA,$12,,
Imported item 172,imported-item-172,67cdad02e3ca9f1f188d1e33,67cdadbbe31d5564902d1859,false,false,Sun Mar 09 2025 15:03:23 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 15:03:23 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 16:14:37 GMT+0000 (Coordinated Universal Time),Hyena's Albuquerque Menu,CLASSIC COCKTAILS,,MAI TAI,$12,,
Imported item 173,imported-item-173,67cdad02e3ca9f1f188d1e33,67cdadbbc7cb5a25c8db4667,false,false,Sun Mar 09 2025 15:03:23 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 15:03:23 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 16:14:37 GMT+0000 (Coordinated Universal Time),Hyena's Albuquerque Menu,CLASSIC COCKTAILS,,MOSCOW MULE,$12,,
Imported item 174,imported-item-174,67cdad02e3ca9f1f188d1e33,67cdadbc3c238822c4ffb9de,false,false,Sun Mar 09 2025 15:03:24 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 15:03:24 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 16:14:37 GMT+0000 (Coordinated Universal Time),Hyena's Albuquerque Menu,CLASSIC COCKTAILS,,HURRICANE,$12,,
Imported item 175,imported-item-175,67cdad02e3ca9f1f188d1e33,67cdadbb08e0807c3195a9cd,false,false,Sun Mar 09 2025 15:03:23 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 15:03:23 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 16:14:37 GMT+0000 (Coordinated Universal Time),Hyena's Albuquerque Menu,CLASSIC COCKTAILS,,COLORADO BULLDOG,$12,,
Imported item 176,imported-item-176,67cdad02e3ca9f1f188d1e33,67cdadbbadb52702c2e47e88,false,false,Sun Mar 09 2025 15:03:23 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 15:03:23 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 16:14:37 GMT+0000 (Coordinated Universal Time),Hyena's Albuquerque Menu,CLASSIC COCKTAILS,,ELECTRIC LEMONADE,$12,,
Imported item 177,imported-item-177,67cdad02e3ca9f1f188d1e33,67cdadbc0e39a0a44d57251e,false,false,Sun Mar 09 2025 15:03:24 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 15:03:24 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 16:14:37 GMT+0000 (Coordinated Universal Time),Hyena's Albuquerque Menu,CLASSIC COCKTAILS,,LYNCHBURG LEMONADE,$12,,
Imported item 178,imported-item-178,67cdad02e3ca9f1f188d1e33,67cdadbc961de651ca61f561,false,false,Sun Mar 09 2025 15:03:24 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 15:03:24 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 16:14:37 GMT+0000 (Coordinated Universal Time),Hyena's Albuquerque Menu,SHOTS,,GREEN TEA,$9,,
Imported item 179,imported-item-179,67cdad02e3ca9f1f188d1e33,67cdadbc3c238822c4ffb9e7,false,false,Sun Mar 09 2025 15:03:24 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 15:03:24 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 16:14:37 GMT+0000 (Coordinated Universal Time),Hyena's Albuquerque Menu,SHOTS,,WHITE TEA,$9,,
Imported item 18,imported-item-18,67cdad02e3ca9f1f188d1e33,67cdadb0e725080850816264,false,false,Sun Mar 09 2025 15:03:12 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 15:03:12 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 16:14:37 GMT+0000 (Coordinated Universal Time),Hyena’s Dallas Menu,BEER,SUPER PREMIUM BEER,Corona Light,$8,,
Imported item 180,imported-item-180,67cdad02e3ca9f1f188d1e33,67cdadbc7cee8cadfafa7d31,false,false,Sun Mar 09 2025 15:03:24 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 15:03:24 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 16:14:37 GMT+0000 (Coordinated Universal Time),Hyena's Albuquerque Menu,SHOTS,,GUMMY BEAR,$9,,
Imported item 181,imported-item-181,67cdad02e3ca9f1f188d1e33,67cdadbce725080850816782,false,false,Sun Mar 09 2025 15:03:24 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 15:03:24 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 16:14:37 GMT+0000 (Coordinated Universal Time),Hyena's Albuquerque Menu,SHOTS,,KAMIKAZE,$9,,
Imported item 182,imported-item-182,67cdad02e3ca9f1f188d1e33,67cdadbc6041daac258fa0f1,false,false,Sun Mar 09 2025 15:03:24 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 15:03:24 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 16:14:37 GMT+0000 (Coordinated Universal Time),Hyena's Albuquerque Menu,SHOTS,,LIQUID MARIJUANA,$9,,
Imported item 183,imported-item-183,67cdad02e3ca9f1f188d1e33,67cdadbc7cee8cadfafa7da3,false,false,Sun Mar 09 2025 15:03:24 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 15:03:24 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 16:14:37 GMT+0000 (Coordinated Universal Time),Hyena's Albuquerque Menu,SHOTS,,PURPLE HOOTER,$9,,
Imported item 184,imported-item-184,67cdad02e3ca9f1f188d1e33,67cdadbcadb52702c2e47ef4,false,false,Sun Mar 09 2025 15:03:24 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 15:03:24 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 16:14:37 GMT+0000 (Coordinated Universal Time),Hyena's Albuquerque Menu,SHOTS,,BIRTHDAY SHOTS,$20,,
Imported item 185,imported-item-185,67cdad02e3ca9f1f188d1e33,67cdadbc6041daac258fa11c,false,false,Sun Mar 09 2025 15:03:24 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 15:03:24 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 16:14:37 GMT+0000 (Coordinated Universal Time),Hyena's Albuquerque Menu,MUNCHIES,,PUB MIX,$6,A savory mix of crunchy snacks,
Imported item 186,imported-item-186,67cdad02e3ca9f1f188d1e33,67cdadbc7fd3b5efa1cb89e4,false,false,Sun Mar 09 2025 15:03:24 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 15:03:24 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 16:14:37 GMT+0000 (Coordinated Universal Time),Hyena's Albuquerque Menu,MUNCHIES,,POPCORN,$6,Choice of Movie Butter or Featured Flavor,
Imported item 187,imported-item-187,67cdad02e3ca9f1f188d1e33,67cdadbc7f149b38ec8248f3,false,false,Sun Mar 09 2025 15:03:24 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 15:03:24 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 16:14:37 GMT+0000 (Coordinated Universal Time),Hyena's Albuquerque Menu,MUNCHIES,,EDAMAME,$9,Steamed soybean pods topped with salt and served with soy sauce,
Imported item 188,imported-item-188,67cdad02e3ca9f1f188d1e33,67cdadbc9965e2cf560c5130,false,false,Sun Mar 09 2025 15:03:24 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 15:03:24 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 16:14:37 GMT+0000 (Coordinated Universal Time),Hyena's Albuquerque Menu,DESSERT,,NY STYLE CHEESECAKE,$9,"Your choice of Plain, Caramel Drizzle, or Chocolate Drizzle",
Imported item 189,imported-item-189,67cdad02e3ca9f1f188d1e33,67cdadbc50d85994e21f2340,false,false,Sun Mar 09 2025 15:03:24 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 15:03:24 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 16:14:37 GMT+0000 (Coordinated Universal Time),Hyena's Albuquerque Menu,DESSERT,,SLICE OF RAINBOW CAKE,$13,Rainbow-colored vanilla cake with sweet vanilla icing,
Imported item 19,imported-item-19,67cdad02e3ca9f1f188d1e33,67cdadb0065c1de1fd22e47d,false,false,Sun Mar 09 2025 15:03:12 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 15:03:12 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 16:14:37 GMT+0000 (Coordinated Universal Time),Hyena’s Dallas Menu,BEER,SUPER PREMIUM BEER,Heineken 0.0,$8,,
Imported item 190,imported-item-190,67cdad02e3ca9f1f188d1e33,67cdadbd6041daac258fa162,false,false,Sun Mar 09 2025 15:03:25 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 15:03:25 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 16:14:37 GMT+0000 (Coordinated Universal Time),Hyena's Albuquerque Menu,AMATEUR NIGHT VIRGIN DRINKS,,CRAZY BERRY,$8,Virgin Strawberry Daiquiri,
Imported item 191,imported-item-191,67cdad02e3ca9f1f188d1e33,67cdadbd03e3822d9438c3d6,false,false,Sun Mar 09 2025 15:03:25 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 15:03:25 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 16:14:37 GMT+0000 (Coordinated Universal Time),Hyena's Albuquerque Menu,AMATEUR NIGHT VIRGIN DRINKS,,GIGGLE JUICE,$5,Coconut Flavored Fruit Punch,
Imported item 192,imported-item-192,67cdad02e3ca9f1f188d1e33,67cdadbdc7cb5a25c8db4748,false,false,Sun Mar 09 2025 15:03:25 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 15:03:25 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 16:14:37 GMT+0000 (Coordinated Universal Time),Hyena's Albuquerque Menu,AMATEUR NIGHT VIRGIN DRINKS,,TOPO CHICO,$4,,
Imported item 193,imported-item-193,67cdad02e3ca9f1f188d1e33,67cdadbd03e3822d9438c406,false,false,Sun Mar 09 2025 15:03:25 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 15:03:25 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 16:14:37 GMT+0000 (Coordinated Universal Time),Hyena's Albuquerque Menu,AMATEUR NIGHT VIRGIN DRINKS,,RED BULL,$6,,
Imported item 194,imported-item-194,67cdad02e3ca9f1f188d1e33,67cdadbd6041daac258fa350,false,false,Sun Mar 09 2025 15:03:25 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 15:03:25 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 16:14:37 GMT+0000 (Coordinated Universal Time),Hyena's Albuquerque Menu,AMATEUR NIGHT VIRGIN DRINKS,,SODA,$3,"Options: Coke, Diet Coke, Sprite, Dr. Pepper",
Imported item 195,imported-item-195,67cdad02e3ca9f1f188d1e33,67cdadbd0e39a0a44d572577,false,false,Sun Mar 09 2025 15:03:25 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 15:03:25 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 16:14:37 GMT+0000 (Coordinated Universal Time),Hyena's Albuquerque Menu,AMATEUR NIGHT VIRGIN DRINKS,,LOONEY TUNES,$8,Virgin Peach Pina Colada,
Imported item 196,imported-item-196,67cdad02e3ca9f1f188d1e33,67cdadbde10924ac265387a5,false,false,Sun Mar 09 2025 15:03:25 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 15:03:25 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 16:14:37 GMT+0000 (Coordinated Universal Time),Hyena's Albuquerque Menu,AMATEUR NIGHT VIRGIN DRINKS,,HEINEKEN 0.0,$8,Non-Alcoholic Beer,
Imported item 197,imported-item-197,67cdad02e3ca9f1f188d1e33,67cdadbde10924ac265387a7,false,false,Sun Mar 09 2025 15:03:25 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 15:03:25 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 16:14:37 GMT+0000 (Coordinated Universal Time),Hyena's Albuquerque Menu,AMATEUR NIGHT VIRGIN DRINKS,,BOTTLED WATER,$3,,
Imported item 198,imported-item-198,67cdad02e3ca9f1f188d1e33,67cdadbd1b77f6aaa48872dd,false,false,Sun Mar 09 2025 15:03:25 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 15:03:25 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 16:14:37 GMT+0000 (Coordinated Universal Time),Hyena's Albuquerque Menu,AMATEUR NIGHT VIRGIN DRINKS,,SF RED BULL,$6,,
Imported item 199,imported-item-199,67cdad02e3ca9f1f188d1e33,67cdadbdb6f41ed818aa3517,false,false,Sun Mar 09 2025 15:03:25 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 15:03:25 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 16:14:37 GMT+0000 (Coordinated Universal Time),Hyena's Albuquerque Menu,AMATEUR NIGHT VIRGIN DRINKS,,JUICE,$3,"Options: Orange Juice, Cranberry, Pineapple",
Imported item 2,imported-item-2,67cdad02e3ca9f1f188d1e33,67cdadb088b3110eabc24a65,false,false,Sun Mar 09 2025 15:03:12 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 15:03:12 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 16:14:37 GMT+0000 (Coordinated Universal Time),Hyena’s Dallas Menu,BEER,DOMESTIC BEER,Bud Light,$6,,
Imported item 20,imported-item-20,67cdad02e3ca9f1f188d1e33,67cdadb13748d7a574d8e7ec,false,false,Sun Mar 09 2025 15:03:13 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 15:03:13 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 16:14:37 GMT+0000 (Coordinated Universal Time),Hyena’s Dallas Menu,BEER,SUPER PREMIUM BEER,Negra Modelo,$8,,
Imported item 200,imported-item-200,67cdad02e3ca9f1f188d1e33,67cdadbd5380c492c5e8d2ab,false,false,Sun Mar 09 2025 15:03:25 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 15:03:25 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 16:14:37 GMT+0000 (Coordinated Universal Time),Hyena’s Fort Worth Menu,BEER,DOMESTIC BEER,Bud Light,$6,,
Imported item 201,imported-item-201,67cdad02e3ca9f1f188d1e33,67cdadbdf20d12844b2bcadd,false,false,Sun Mar 09 2025 15:03:25 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 15:03:25 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 16:14:37 GMT+0000 (Coordinated Universal Time),Hyena’s Fort Worth Menu,BEER,DOMESTIC BEER,Budweiser,$6,,
Imported item 202,imported-item-202,67cdad02e3ca9f1f188d1e33,67cdadbd5380c492c5e8d2bb,false,false,Sun Mar 09 2025 15:03:25 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 15:03:25 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 16:14:37 GMT+0000 (Coordinated Universal Time),Hyena’s Fort Worth Menu,BEER,DOMESTIC BEER,Miller Lite,$6,,
Imported item 203,imported-item-203,67cdad02e3ca9f1f188d1e33,67cdadbde725080850816a0f,false,false,Sun Mar 09 2025 15:03:25 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 15:03:25 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 16:14:37 GMT+0000 (Coordinated Universal Time),Hyena’s Fort Worth Menu,BEER,DOMESTIC BEER,Coors Light,$6,,
Imported item 204,imported-item-204,67cdad02e3ca9f1f188d1e33,67cdadbd7f149b38ec8249c4,false,false,Sun Mar 09 2025 15:03:25 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 15:03:25 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 16:14:37 GMT+0000 (Coordinated Universal Time),Hyena’s Fort Worth Menu,BEER,DOMESTIC BEER,Lone Star,$6,,
Imported item 205,imported-item-205,67cdad02e3ca9f1f188d1e33,67cdadbd5380c492c5e8d2f7,false,false,Sun Mar 09 2025 15:03:25 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 15:03:25 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 16:14:37 GMT+0000 (Coordinated Universal Time),Hyena’s Fort Worth Menu,BEER,DOMESTIC BEER,Yuengling,$6,,
Imported item 206,imported-item-206,67cdad02e3ca9f1f188d1e33,67cdadbe6041daac258fa583,false,false,Sun Mar 09 2025 15:03:26 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 15:03:26 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 16:14:37 GMT+0000 (Coordinated Universal Time),Hyena’s Fort Worth Menu,BEER,PREMIUM,Shiner Bock,$7,,
Imported item 207,imported-item-207,67cdad02e3ca9f1f188d1e33,67cdadbe5863caa70b8e0138,false,false,Sun Mar 09 2025 15:03:26 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 15:03:26 GMT+0000 (Coordinated Universal Time),Sun Mar 09 2025 16:14:37 GMT+0000 (Coordinated Universal Time),Hyena’s Fort Worth Menu,BEER,PREMIUM,Blue Moon,$7,,
